"题目","朝代","作者","内容","来源","词牌"
"星星","","李翊君","星星-李翊君⏎一闪一闪亮晶晶⏎善良的眼睛⏎许个愿看见了流星⏎把愿望送给你⏎有你贴近心里这温暖穿透心底⏎幸运世界有你点缀我生命⏎有你靠近安心陪着我渡过风雨⏎不管怎样天气不会被遮蔽⏎天空最亮的星星那颗就是你⏎闪亮眼睛像是明白我的心⏎默默不言语却总是不离不弃⏎不顾一切陪我翻山越岭⏎天空最亮的星星不能没有你⏎其实很多话都藏在我心里⏎黎明升起我都不愿离开你⏎点点滴滴永远铭记在心底⏎一闪一闪亮晶晶⏎善良的眼睛⏎许个愿看见了流星⏎把愿望送给你⏎有你贴近心里这温暖穿透心底⏎幸运世界有你点缀我生命⏎有你靠近安心陪着我渡过风雨⏎不管怎样天气不会被遮蔽⏎天空最亮的星星不能没有你⏎其实很多话都藏在我心里⏎黎明升起我都不愿离开你⏎点点滴滴永远铭记在心底⏎天空最亮的星星那颗就是你⏎闪亮眼睛像是明白我的心⏎默默不言语却总是不离不弃⏎不顾一切陪我翻山越岭⏎天空最亮的星星不能没有你⏎其实很多话都藏在我心里⏎黎明升起我都不愿离开你⏎点点滴滴永远铭记在心底⏎黎明升起我都不愿离开你⏎点点滴滴永远铭记在心底","语料库",""
"妈妈的吻","","龚玥","－－－－－－－⏎在那遥远的小山村⏎小呀小山村⏎我那亲爱的妈妈⏎已白发鬓鬓⏎过去的时光难忘怀⏎妈妈曾给我多少吻⏎吻干我脸上的泪花⏎温暖我那幼小的心⏎妈妈的吻甜蜜的吻⏎叫我思念到如今⏎妈妈的吻甜蜜的吻⏎叫我思念到如今⏎遥望家乡的小山村⏎小呀小山村⏎我那可爱的小燕子⏎可回了家门⏎女儿有个小小心愿⏎再还妈妈一个吻⏎吻干她那思儿的泪珠⏎安抚她那孤独的心⏎女儿的吻纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻纯洁的吻⏎愿妈妈得欢欣","语料库",""
"捉泥鳅","","陈进","捉泥鳅－陈进⏎2008.03.21⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你等着你捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎小牛的哥哥带着他捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你等着你捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎小牛的哥哥带着他捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你等着你捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎小牛的哥哥带着他捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎小牛的哥哥带着他捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎大哥哥好不好咱们去捉泥鳅","语料库",""
"小苹果","","陈进","小苹果－陈进⏎2012.07.31⏎我种下一颗种子⏎终于长出了果实⏎今天是个伟大日子⏎摘下星星送给你⏎拽下月亮送给你⏎让太阳每天为你升起⏎变成蜡烛燃烧自己⏎只为照亮你⏎把我一切都献给你⏎只要你欢喜⏎你让我每个明天都⏎变得有意义⏎生命虽短爱你永远⏎你是我的小呀小苹果儿⏎怎么爱你都不嫌多⏎红红的小脸儿温暖我的心窝⏎点亮我生命的火  火火火火⏎你是我的小呀小苹果儿⏎就像天边最美的云朵⏎春天又来到了花开满山坡⏎种下希望就会收获⏎从不觉得你讨厌⏎你的一切都喜欢⏎有你的每天都新鲜⏎有你阳光更灿烂⏎有你黑夜不黑暗⏎你是白云我是蓝天⏎春天和你漫步在盛开的 花丛间⏎夏天夜晚陪你一起看 星星眨眼⏎秋天黄昏与你徜徉在 金色麦田⏎冬天雪花飞舞有你 更加温暖⏎你是我的小呀小苹果儿⏎怎么爱你都不嫌多⏎红红的小脸儿温暖我的心窝⏎点亮我生命的火  火火火火⏎你是我的小呀小苹果儿⏎就像天边最美的云朵⏎春天又来到了花开满山坡⏎种下希望就会收获⏎你是我的小呀小苹果儿⏎怎么爱你都不嫌多⏎红红的小脸儿温暖我的心窝⏎点亮我生命的火  火火火火⏎你是我的小呀小苹果儿⏎就像天边最美的云朵⏎春天又来到了花开满山坡⏎种下希望就会收获","语料库",""
"妈妈的吻","","陈进","妈妈的吻-陈进⏎在那遥远的小山村⏎小呀小山村⏎我那亲爱的妈妈⏎已白发鬓鬓⏎过去的时光难忘怀⏎妈妈曾给我多少吻⏎吻干我脸上的泪花⏎温暖我那幼小的心⏎妈妈的吻⏎甜蜜的吻⏎叫我思念到如今⏎遥望家乡的小山村⏎我那可爱的小燕子⏎可回了家门⏎儿子有个小小心愿⏎再还妈妈一个吻⏎吻干她那思儿的泪珠⏎安抚她那孤独的心⏎儿子的吻⏎纯洁的吻⏎愿妈妈得欢欣","语料库",""
"采蘑菇","","朱晓琳","﻿⏎祝大家开心过好每一天⏎雨后青山湿漉漉湿漉漉⏎我们山上采蘑菇采蘑菇⏎草丛飞小鸟枝头跳松鼠⏎蘑菇丛丛小雨伞小小仙真小珍珠⏎啦啦啦啦小珍珠啦啦啦啦小珍珠⏎雨后蘑菇满地铺满地铺⏎又鲜又嫩胖乎乎胖乎乎⏎采满你的蓝装满我的罗⏎休息会儿回家去露儿叮当散满路⏎啦啦啦啦散满路啦啦啦啦散满路⏎雨后蘑菇满地铺满地铺⏎又鲜又嫩胖乎乎胖乎乎⏎采满你的蓝装满我的罗⏎休息会儿回家去露儿叮当散满路⏎啦啦啦啦散满路啦啦啦啦散满路⏎啦啦啦啦散满路啦啦啦啦散满路⏎啦啦啦啦散满路啦啦啦啦散满路","语料库",""
"妈妈的吻","","朱晓琳","在那遥远的小山村　小呀小山村⏎我那亲爱的妈妈已白发鬓鬓⏎过去的时光难忘怀　难忘怀⏎妈妈曾给我多少吻　多少吻⏎吻干我脸上的泪花⏎温暖我那幼小的心⏎妈妈的吻　甜蜜的吻⏎叫我思念到如今⏎妈妈的吻　甜蜜的吻⏎叫我思念到如今⏎遥望家乡的小山村　小呀小山村⏎我那可爱的小燕子可回了家门⏎女儿有个小小心愿　小小心愿⏎再还妈妈一个吻　一个吻⏎吻干她那思儿的泪珠⏎安抚她那孤独的心⏎女儿的吻　纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻　纯洁的吻⏎愿妈妈得欢欣⏎愿妈妈得欢欣","语料库",""
"两颗小星星","","梦之旅","两颗小星星⏎小星星它替我 留下了最后的问候⏎但愿你把我记在心⏎有个夜晚 在窗户前⏎我低声问过你⏎你能不能 不离开我⏎你回答说孩子我能⏎辽阔的天空上 挂着两颗小星星⏎它们将随着我一起去远征 去远征⏎辽阔的天空上 挂着两颗小星星⏎小星星它替我 留下了最后的问候⏎但愿你把我记在心⏎有个夜晚 在窗户前⏎我低声问过你⏎你能不能 不离开我⏎你回答说孩子我能⏎辽阔的天空上 挂着两颗小星星⏎它们将随着我一起去远征 去远征⏎它们将随着我一起去远征 去远征⏎小星星它替我 留下了最后的问候⏎但愿你把我记在心⏎啦... ...⏎---梦之旅合唱组合---⏎辽阔的天空上 挂着两颗小星星⏎它们将随着我一起去远征 去远征⏎小星星它替我 留下了最后的问候⏎但愿你把我记在心⏎啦... ...⏎辽阔的天空上 挂着两颗小星星⏎它们将随着我一起去远征 去远征⏎小星星它替我 留下了最后的问候⏎但愿你把我记在心⏎---End---","语料库",""
"采蘑菇的小姑娘","","梦之旅","采蘑菇的小姑娘背着一个大竹筐⏎清晨光着小脚丫走遍森林和山冈⏎她采的蘑菇最多⏎多得像那星星数不清⏎她采的蘑菇最大⏎大得像那小伞装满筐⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩哩噻⏎谁不知这山里的蘑菇香⏎她却不肯尝一尝⏎攒到赶集的那一天⏎赶快背到集市上⏎换上一把小镰刀⏎再加上几块棒棒糖⏎和那小伙伴一起⏎把劳动的幸福来分享⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩⏎采蘑菇的小姑娘背着一个大竹筐⏎清晨光着小脚丫走遍森林和山冈⏎她采的蘑菇最多⏎多得像那星星数不清⏎她采的蘑菇最大⏎大得像那小伞装满筐⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩哩噻⏎谁不知这山里的蘑菇香⏎她却不肯尝一尝⏎攒到赶集的那一天⏎赶快背到集市上⏎换上一把小镰刀⏎再加上几块棒棒糖⏎和那小伙伴一起⏎把劳动的幸福来分享⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩哩噻⏎.⏎换上一把小镰刀⏎再加上几块棒棒糖⏎和那小伙伴一起⏎把劳动的幸福来分享⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩哩噻箩箩哩噻⏎噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩噻箩箩箩哩噻","语料库",""
"卖报歌","","梦之旅","啦啦啦!啦啦啦!⏎我是卖报的小行家,⏎不等天明去等派报,⏎一面走,一面叫,⏎今天的新闻真正好,⏎七个铜板就买两份报。⏎卖报！卖报！⏎我是卖报的小行家，⏎大风大雨里满街跑，⏎走不好，滑一跤，⏎满身的泥水惹人笑，⏎饥饿寒冷只有我知道。⏎卖报！卖报！⏎我是卖报的小行家，⏎耐饥耐寒地满街跑，⏎吃不饱，睡不好，⏎痛苦的生活向谁告，⏎总有一天光明会来到⏎卖报...卖报...⏎总有一天光明会来到","语料库",""
"摇篮曲","","梦之旅","安睡吧 小宝贝⏎丁香 红玫瑰⏎在轻轻爬上床⏎陪伴你入梦香⏎愿上帝保佑你⏎一直睡到天明⏎愿上帝保佑你⏎一直睡到天明⏎天使在保佑你⏎在你梦中出现⏎美丽的圣诞树⏎你静静地安睡吧⏎愿你梦见天堂⏎你静静地安睡吧⏎愿你梦见天堂⏎安睡吧 小宝贝⏎丁香 红玫瑰⏎在轻轻爬上床⏎陪伴你入梦香⏎愿上帝保佑你⏎一直睡到天明⏎愿上帝保佑你⏎一直睡到天明⏎安睡吧 小宝贝⏎天使在保佑你⏎在你梦中出现⏎美丽的圣诞树⏎你静静地安睡吧⏎愿你梦见天堂⏎你静静地安睡吧⏎愿你梦见天堂⏎愿上帝保佑你⏎一直睡到天明⏎愿上帝保佑你⏎一直睡到天明⏎晤～～～～","语料库",""
"舒伯特摇篮曲","","梦之旅","《舒伯特摇篮曲》⏎睡吧  睡吧  我亲爱的宝贝⏎妈妈的双手轻轻摇着你⏎摇篮摇你  快快安睡⏎夜已安静  被里多温暖⏎睡吧  睡吧  我亲爱的宝贝⏎爸爸的手臂永远保护你⏎世上一切  幸福愿望⏎一切温暖  全都属于你⏎睡吧  睡吧  睡吧⏎睡吧  睡吧  我亲爱的宝贝⏎妈妈的双手轻轻摇着你⏎摇篮摇你  快快安睡⏎夜已安静  被里多温暖⏎睡吧  睡吧  我亲爱的宝贝⏎爸爸的手臂永远保护你⏎世上一切  幸福愿望⏎一切温暖  全都属于你⏎睡吧  睡吧  我亲爱的宝贝⏎妈妈爱你  妈妈喜欢你⏎一束百合  一束玫瑰⏎等你睡醒  妈妈都给你⏎睡  吧","语料库",""
"小小少年","","梦之旅","小小少年,⏎很少烦恼,⏎眼望四周阳光照.⏎小小少年,⏎很少烦恼,⏎但愿永远这样好.⏎一年一年时间飞跑,⏎小小少年在长高.⏎随着年岁由小变大,⏎他的烦恼增加了.⏎小小少年,⏎很少烦恼,⏎无忧无虑乐陶陶.⏎但有一天,风波突起,⏎忧虑烦恼都到了.⏎一年一年时间飞跑,⏎小小少年在长高.⏎随着岁月由小变大,⏎他的烦恼增加了.⏎小小少年,⏎很少烦恼,⏎眼望四周阳光照.⏎小小少年,⏎很少烦恼,⏎但愿永远这样好.⏎一年一年时间飞跑,⏎小小少年在长高.⏎随着岁月由小变大,⏎他的烦恼增加了.⏎小小少年,⏎很少烦恼,⏎无忧无虑乐陶陶.⏎但有一天,⏎风波突起,⏎忧虑烦恼都到了.⏎一年一年时间飞跑,⏎小小少年在长高.⏎随着岁月由小变大,⏎他的烦恼增加了.⏎啦...啦...","语料库",""
"抓兔子","","陈明真","狡兔三窟爱你好忙碌 你对谁都好刻骨 疯狂对你的爱四处猎捕⏎朋友劝我爱要装迷糊 选择走好走的路 情事太过清楚比较痛苦⏎爱了一步算一步 你演一出看一出⏎小小白兔像你犯错惹人眷顾⏎厌倦盲目再盲目 胡思乱想太辛苦⏎我要约她把你退路全都堵住⏎爱你简单 恨也简单 是你靡烂 才会落得孤单下场⏎情深一往 留我不难⏎别认定女人 一但付出 就不舍得遗忘⏎狡兔三窟爱你好忙碌 你对谁都好刻骨 疯狂对你的爱四处猎捕⏎朋友劝我爱要装迷糊 选择走好走的路 情事太过清楚比较痛苦⏎爱了一步算一步 你演一出看一出⏎小小白兔像你犯错惹人眷顾⏎厌倦盲目再盲目 胡思乱想太辛苦⏎我要约她把你退路全都堵住⏎爱你简单 恨也简单 是你靡烂 才会落得孤单下场⏎情深一往 留我不难⏎别认定女人 一但付出 就不舍得遗忘⏎爱你简单 恨也简单 是你靡烂 才会落得孤单下场⏎情深一往 留我不难⏎别认定女人 一但付出 就不舍得遗忘","语料库",""
"十七岁的北极星","","范玮琪","昨天的门开着⏎一闭上眼就看见了你⏎蓝色的毛衣  萌芽的笑意⏎那一年我们十七⏎剧情刚刚开始  梦摊开地图⏎未来很随意⏎那颗北极星  我们的秘密⏎十七岁傻得可以⏎约定的旅行  终点在山顶⏎要将世界踩在脚底⏎如今你不在  我停在原地⏎各自背着相同的记忆⏎一闪一闪小星星⏎一直不透露你的消息⏎这些年你去过哪里⏎我还留着你的毛衣⏎一闪一闪亮晶晶⏎遗憾的故事都很美丽⏎我已经有另一颗星⏎谁在天空照亮着你⏎我望着北方  北极星还亮⏎那个你  停在十七⏎我望着北方  北极星还亮⏎那个你  停在十七⏎约定的旅行  终点在山顶⏎要将世界踩在脚底⏎如今你不在  我停在原地⏎各自背着相同的记忆⏎一闪一闪小星星⏎一直不透露你的消息⏎这些年你去过哪里⏎我还留着你的毛衣⏎一闪一闪亮晶晶⏎遗憾的故事都很美丽⏎我已经有另一颗星⏎谁在天空照亮着你⏎我望着北方  北极星还亮⏎那个你  停在十七⏎我望着北方  北极星还亮⏎那个你  停在十七","语料库",""
"小白船","","范玮琪","小时候 我唱小白船⏎生活没眼泪⏎妈妈说 我长大以后⏎一定会很美⏎一天一点 慢慢长大⏎尝到甜酸苦辣⏎不过就算生活怎么样⏎我也会像童年一样开怀的笑⏎我怀念从前⏎总是看的简单⏎不问不怕不倦⏎我愿有一天⏎能够开怀的笑⏎朝向小白船⏎小时候 我唱小白船⏎生活没眼泪⏎妈妈说 我长大以后⏎一定会很美⏎一天一点 慢慢长大⏎尝到甜酸苦辣⏎不过就算生活怎么样⏎我也会像童年一样开怀的笑⏎我怀念从前⏎总是看的简单⏎不问不怕不倦⏎我愿有一天⏎能够开怀的笑⏎朝向小白船⏎一天一点 慢慢长大⏎尝到甜酸苦辣⏎不过就算生活怎么样⏎我也会像童年一样开怀的笑⏎我怀念从前⏎总是看的简单⏎不问不怕不倦⏎我愿有一天⏎能够开怀的笑⏎朝向小白船⏎我怀念从前⏎总是看的简单⏎不问不怕不倦⏎我愿有一天⏎能够开怀的笑⏎朝向小白船","语料库",""
"动物森林","","范玮琪","在我的 森林里 每个人都很神奇⏎茸茸脸上长着长长的胡须⏎长耳朵 嘴嘟嘟 你是可爱小白兔⏎穿上白纱裙变小公主⏎火辣辣 顶呱呱 我是漂亮的虎妈⏎一心只想带着你们闯天下⏎猫爸爸是游戏侠 常常陪我们玩耍⏎有了他 天空都开满鲜花⏎我爱我的家 有你 有他⏎小小的屋檐下 叽叽喳喳⏎天大地也大 梦想也大⏎冒险动物森林 一起 出发⏎一路上烦恼密密麻麻⏎我们嘻嘻哈哈⏎这是属于我的童话⏎在我们的森林里的家人都超级调皮⏎他们个个都有 快乐的魔力⏎狮子姥爷爱教书 麻雀姥姥咕咕咕⏎狐狸舅舅 嘿嘿 不靠谱⏎孔雀奶奶爱跳舞 牛爷爷眼睛圆鼓鼓⏎白天鹅的姑姑从来不服输⏎虎妈妈 好辛苦 猫爸贴心的照顾⏎暖洋洋的全家福⏎我爱我的家 为你 为他⏎小小的屋檐下 叽叽喳喳⏎天大地也大 梦想也大⏎冒险动物森林 一起 出发⏎一路上烦恼密密麻麻⏎我们嘻嘻哈哈⏎这是属于我的童话⏎我爱我的家⏎有虎妈猫爸 陪着你长大⏎相亲相爱的 动物森林⏎吵吵闹闹的 根本停不下⏎童话里的劈里啪啦⏎都嘻嘻哈哈⏎幸福快乐的家","语料库",""
"温存回忆","","沈波","温存回忆-沈波⏎夜晚的闪烁的星空⏎正闪闪发亮着⏎一闪一闪亮晶晶⏎那一闪闪月光照耀着我的泪光⏎在这一刻我向上天祈求⏎你和我再一起⏎愿我们永远在一起⏎幸福快乐着⏎我鼓足勇气向你表白⏎是你就要你幸福着⏎我永远爱你⏎我心中唯一的爱⏎你我的温存回忆⏎深刻在每一天每一夜⏎愿每天时时刻刻⏎回忆在温存回忆里⏎我鼓足勇气向你表白⏎是你就要你幸福着⏎我永远爱你⏎我心中唯一的爱⏎你我的温存回忆⏎深刻在每一天每一夜⏎愿每天时时刻刻⏎回忆在温存回忆里","语料库",""
"小星星_the_star","","尚雯婕","一闪一闪 亮晶晶⏎满天都是 小星星⏎倾听愿望 和秘密⏎眨着眼睛 到天明⏎一闪一闪 亮晶晶⏎像低声说 我懂你⏎如果孤独 想哭泣⏎让我带你 去梦境⏎一闪一闪 开着花⏎夜空越黑 越绽放⏎虽然渺小 不迷惘⏎璀璨的勇敢 多盛大⏎一闪一闪 捉迷藏⏎谁的笑声 像铃铛⏎在枕头下 放梦想⏎变成翅膀 到天上⏎一闪一闪 捉迷藏⏎谁的笑声 像铃铛⏎在枕头下 放梦想⏎变成翅膀 到天上⏎眼眶 闪亮 仰望 远方⏎不再 感伤 渴望 飞翔⏎不再 感伤 渴望 飞翔⏎梦游回最好的时光⏎洗涤一身的迷茫⏎结束没信仰的游荡⏎躺在圣洁的床上⏎梦游回最好的时光⏎洗涤一身的迷茫⏎结束没信仰的游荡⏎躺在圣洁的床上","语料库",""
"樱花咒","","洪卓立","走在冬天雨天 美丽的季节⏎你轻轻走过我的身边⏎春天雨天 我们的再次相见⏎盛开漫天盛开的季节⏎记得某年 因为下雨⏎我们相拥在一起⏎从此我们说过 彼此永远不分离⏎你的笑 你的吻 你的眼睛⏎美丽像小星星⏎吞吞吐吐 在你耳边 说我爱你⏎我爱你　活像是咒语⏎一说出口 就摧毁了甜蜜⏎我愈爱你 你愈逃避⏎大雨像落在我的回忆⏎你现在 到底在哪里⏎我还在想念 东京的樱花祭⏎眼前一切 又好像从前⏎那天雨天 我们的再次相见⏎盛开漫天盛开的季节⏎你的伤痛我总越近越受我们的手决⏎从此我们说过 彼此永远不分离⏎你的笑你的吻你的眼睛⏎美丽像小星星⏎吞吞吐吐在你耳边说我爱你⏎我爱你　原来是咒语⏎三个字两个人一个结局⏎大雨滂沱 花瓣散落⏎四季过去 你也离去⏎你现在 到底在哪里⏎我还在想念 东京的樱花祭⏎眼泪冲洗 过去的沉迹","语料库",""
"找朋友","","小旭音乐","找呀找呀找朋友⏎找到一个好朋友⏎点点头 爪爪勾⏎你是我的好朋友⏎你呀你呀小朋友⏎不开心就摸摸头⏎陪着你 不分离⏎喜怒哀乐全接收⏎找呀找 找呀找⏎找到一只萌狗狗⏎握握手 吐舌头⏎你的歌声最温柔⏎你呀你呀小朋友⏎不要害怕路太陡⏎看着我 牵着我⏎永远都不放开手⏎找呀找  找呀找⏎找到两只萌狗狗⏎点点头  爪爪勾⏎我们都是好朋友⏎找呀找 找呀找⏎奶瓶马达相遇了⏎嗅嗅你 喜欢你⏎友好相处没问题","语料库",""
"青城山下白素贞high歌（星尘版）","","小旭音乐","《青城山下白素贞》⏎《High歌》⏎尛狐狸【小旭Pro】⏎小勒个朵【小旭Pro】⏎电眼小白兔【小旭Pro】⏎秦艽【小旭Pro】⏎HF【小旭Pro】⏎啊——⏎啦啦啦 啦啦啦⏎青城山下白素贞⏎洞中千年修此身⏎勤修苦练来得道⏎脱胎换骨变成人⏎啊——⏎咦——⏎你不在，我不在⏎咦——⏎谁还会在⏎咦——⏎你不在，我不在⏎咦——⏎一心向道无杂念⏎皈依三宝弃红尘⏎嗨呀嗨嗨哟⏎嗨呀嗨嗨哟⏎咦——啦啦啦⏎嗨呀嗨嗨哟⏎嗨呀嗨嗨哟⏎啊——啦啦啦⏎嗨呀嗨嗨哟⏎嗨呀嗨嗨哟⏎咦——啦啦啦⏎咦——啦啦啦⏎咦——啦啦啦","语料库",""
"校园里的消息传的特别快","","孟庭苇","校园里的消息传得特别快⏎大家都说他真的是个天才⏎无论国语算术画图没有一样不历害⏎尤其还能得到老师的青睐⏎小学六年他当了八次模范生⏎不管这是怎样的滋味从来也没尝过⏎可是成绩不曾拿过一个九十九⏎因为一分耕耘刚好有一分收获⏎校园里的消息传得特别快⏎大家都说他真的是个天才⏎那一个传说一种永远高高在上的女孩⏎居然卿卿我我和他在一块⏎国中三年总是带着神秘色彩⏎训道处的门口站着他深深的无奈⏎虽然同学说他正在慢慢的变坏⏎他的眼泪却在眼眶不断的徘徊⏎校园里的消息传得特别快⏎大家都说他真的是个天才⏎不管抽烟喝酒飙车没有一样玩不来⏎高中三年他在不停地耍帅⏎从打小蜜蜂玩小精灵的时代⏎到后来迷恋麻雀学园里面的女孩⏎一直守着那份藏在心中的期待⏎梦境千变万化就像俄罗斯方块⏎校园里的消息传得特别快⏎哪个男孩和哪个女孩在恋爱⏎校园里的消息传得很快⏎一直燃烧到现在⏎校园里的消息传得特别快⏎可是现在他却被抛在校门外⏎是因为脚步放不开还是门太窄⏎其实有很多事情不用真正说出来⏎校园校园里的消息传得特别快","语料库",""
"你的未来","","蔡淳佳","定居在你那里的只有我的爱⏎摔坏了你送我的琴⏎噪音的音符在哭泣⏎我想念你的摇篮曲⏎听我叹息⏎剪碎了你送的纱裙⏎失去了梦中的婚礼⏎甜蜜的曾经⏎我们的爱就此空白⏎你给的未来⏎所有的依赖⏎手中的温暖⏎就此不在⏎过往的浪漫⏎被风吹散⏎你不再回来⏎我没有未来⏎哦我的爱⏎摔坏了你送我的琴⏎噪音的音符在哭泣⏎我想念你的摇篮曲⏎听我叹息⏎剪碎了你送的纱裙⏎失去了梦中的婚礼⏎甜蜜的曾经⏎我们的爱就此空白⏎你给的未来⏎所有的依赖⏎手中的温暖⏎就此不在⏎过往的浪漫⏎被风吹散⏎你不再回来⏎我没有未来⏎哦我的爱⏎你给的未来⏎所有的依赖⏎手中的温暖⏎就此不在⏎过往的浪漫⏎被风吹散⏎你不再回来⏎我没有未来⏎哦我的爱⏎不在","语料库",""
"童谣","","邓丽欣","我暗里 亲吻你手臂 但又顾忌⏎想拖手 今晚约你睇戏 尚有点距离⏎你我似 经典暗恋主角 浪漫故事⏎连场误会 极之讽刺⏎为求示爱没法启齿⏎原来突然明白了 热情才重要⏎突然放任地撒娇 拥你坐通宵⏎爱你不须底线想通了 及时珍惜你最紧要⏎何时突然成熟了 额纹浮现了⏎为了抚养我错过目标⏎半生也照料 我忽发奇想⏎要把这美丽扩张 如像恋曲和唱⏎细细个跟母亲一对 仲夏午睡⏎小星星 可否再唱几句让隔阻拆除⏎要再次听听你枕边说 逐段往事⏎童谣尚在 又哼一次⏎尽情示爱共你开始⏎原来突然明白了 热情才重要⏎突然放任地撒娇 拥你坐通宵⏎爱你不须底线想通了 及时珍惜你最紧要⏎何时突然成熟了 额纹浮现了⏎为了抚养我错过目标⏎半生也照料 我忽发奇想⏎要把这美丽扩张 如像恋曲和唱⏎我未尽情笑吧 喊吧 放几日假⏎要跟你投入 去玩耍⏎到你家 放松 随便去喝杯茶⏎快乐一再太像恋爱⏎其实哪怕太肉麻⏎原来突然明白了 热情才重要⏎突然放任地撒娇 拥你坐通宵⏎爱你不须底线想通了 突然我变得渺小⏎何时突然成熟了 额纹浮现了⏎为了抚养我错过目标⏎半生也照料 我忽发奇想⏎要把这美丽扩张 如像恋曲和唱","语料库",""
"昆仑女儿歌","","谭晶","耶哎~耶哎~哎~~⏎我们的哨卡在最高最高的地方⏎我们的兵营在最远最远的地方⏎界碑无言擎起擎起一天苍茫⏎走不尽的国界线以心丈量⏎哎~来来来耶~⏎都说边关冷⏎我说热血淌⏎都说女儿柔⏎我说柔也刚⏎都说边关冷⏎我说热血淌⏎都说女儿柔⏎我说柔也刚⏎。。。。。。⏎我们的足迹在最冷最冷的地方⏎我们的思念在最暖最暖的地方⏎青春年华交给交给寂寞珍藏⏎和平的日子也有风云激荡⏎哎~来来来耶~⏎都说边关冷⏎我说热血淌⏎都说女儿柔⏎我说柔也刚⏎都说边关冷⏎我说热血淌⏎都说女儿柔⏎我说柔也刚⏎耶哎~耶哎~⏎我说柔也刚⏎哎~","语料库",""
"小毛驴","","崔健","我有一只小毛驴⏎漂亮的小毛驴⏎黑亮的眼睛白肚皮⏎浑身有力气⏎戴上一串小铃铛⏎真呀嘛真神气⏎走起路来⏎不慢也不急⏎我有一只小毛驴⏎可爱的小毛驴⏎推碾拉磨好脚力⏎能驮又能骑⏎脏活累活不嫌挤⏎晚上也不休息⏎吵呀吵无惧⏎我有一只小毛驴⏎很久没有骑⏎有一天我心血来潮⏎骑它去赶集⏎我刚坐在它身上⏎心中正得意⏎一不小心哎呦⏎摔了一身泥⏎我甩了哦一身泥⏎半天爬不起⏎看着我的小毛驴⏎它呀不在意⏎高高翘着长尾辫⏎悠悠提着坨坨蹄⏎动作滑稽哈哈哈哈哈⏎可笑又可气⏎动作滑稽哈哈哈哈哈⏎哈哈哈哈哈⏎可笑又可气","语料库",""
"摇篮曲","","彭丽媛","月儿明 风儿静⏎树叶儿遮窗棂啊⏎蛐蛐儿叫铮铮⏎好比那琴弦儿声啊⏎调儿动听⏎摇篮轻摆动⏎娘的宝宝 闭上眼睛⏎睡了那个睡在梦中⏎夜空里 卫星飞⏎唱着那东方红啊⏎小宝宝睡梦中⏎飞上了太空那⏎骑上那个月⏎跨上那个星⏎宇宙任飞行⏎娘的宝宝 立下大志⏎去攀那个科学高峰⏎报时钟 响叮咚⏎夜深人儿静啊⏎小宝宝快长大⏎为祖国立大功啊⏎月儿那个明⏎风儿那个静⏎摇篮轻摆动⏎娘的宝宝 睡在梦中⏎微微地露了笑容⏎嗯","语料库",""

"炸学校（经典版）","","民间佚名","太阳当空照，花儿对我笑，小鸟说早早早，你为什么背上炸药包？我去炸学校，老师不知道，一拉弦我就跑，轰隆一声学校炸没了！","民间恶搞",""
"炸学校（校长版）","","民间佚名","太阳当空照，花儿对我笑，小鸟说早早，你为什么背上炸药包？我去炸学校，校长不知道，一拉线，我就跑，甭的一声学校不见了。","民间恶搞",""
