"题目","朝代","作者","内容","来源","词牌"
"弥渡山歌","","苏云","龙飘飘 - 弥渡山歌⏎咿哪 山对山来崖对崖⏎蜜蜂采花深山里来⏎蜜蜂本为采花死⏎梁山伯为祝英台⏎咿哪 梁山伯为祝英台⏎咿哪 山对山来崖对崖⏎小河隔着过不尼来⏎哥抬石头 妹兜土⏎花桥造起走过尼来⏎咿哪 花桥造起走过尼来⏎咿哪 山对山来崖对崖⏎蜜蜂采花深山里来⏎蜜蜂本为采花死⏎梁山伯为祝英台⏎咿哪 梁山伯为祝英台⏎咿哪 山对山来崖对崖⏎小河隔着过不尼来⏎哥抬石头 妹兜土⏎花桥造起走过尼来⏎咿哪 花桥造起走过尼来","语料库",""
"茉莉花","","苏云","好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝桠⏎又香又白人人夸⏎让我来 把你摘下⏎送给别人家⏎茉莉花呀 茉莉花⏎好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝桠⏎又香又白人人夸⏎（让我来把你摘下）让我来把你摘下⏎（送给别人家）送给别人家⏎（茉莉花呀 茉莉花）啊~~茉莉花⏎（好一朵美丽的茉莉花）好一朵茉莉花⏎（好一朵美丽的茉莉花）好一朵茉莉花⏎（芬芳美丽满枝桠）芬芳美丽满枝桠⏎（又香又白人人夸）人人夸⏎让我来把你摘下⏎送给别人家⏎茉莉花呀 茉莉花","语料库",""
"走西口","","苏云","﻿⏎哥哥你走西口⏎小妹妹我实在难留⏎手拉着那哥哥的手⏎送哥送到大门口⏎哥哥你走西口⏎小妹妹我实在难留⏎手拉着哥哥的手⏎送哥送到大门口⏎紧紧地拉着哥哥的袖⏎汪汪的泪水肚里流⏎只恨妹妹我不能跟你一起走⏎只盼哥哥你早回家门口⏎哥哥你走西口⏎小妹妹我有句话儿留⏎走路走那大路口⏎人马多来解忧愁⏎哥哥你走西口⏎小妹妹我有句话儿留⏎走路走那大路口⏎人马多来解忧愁⏎紧紧地拉住哥哥的袖⏎汪汪的泪水肚里流⏎只恨妹妹我不能跟你一起走⏎只盼哥哥你早回家门口⏎哥哥你走西口⏎小妹妹我苦在心头⏎一走要去多少时候⏎盼你也要白了头⏎哥哥你走西口⏎小妹妹我苦在心头⏎这一走要去多少时候⏎盼你也要白了头⏎紧紧地拉住哥哥的袖⏎汪汪的泪水肚里流⏎只恨妹妹我不能跟你一起走⏎只盼哥哥你早回家门口⏎只盼哥哥你早回家门口","语料库",""
"走进西藏","","苏云","走进西藏⏎也许会发现理想⏎走进西藏⏎也许能看见天堂⏎呀拉索走进雪山⏎呀拉索走进高原⏎呀拉索走向阳光⏎呀拉索走向阳光⏎呀拉索走进雪山⏎呀拉索走进高原⏎呀拉索走向阳光⏎呀拉索走进高原⏎呀拉索走向阳光⏎呀拉索走进高原⏎呀拉索走向阳光⏎呀拉索走进高原⏎呀拉索走向阳光⏎呀拉索走进高原⏎呀拉索走向阳光⏎呀拉索走向阳光⏎呀拉索走向阳光⏎呀拉索走进雪山⏎呀拉索走进高原⏎呀拉索走进雪山⏎呀拉索走进高原⏎呀拉索走向阳光⏎呀拉索走进高原⏎呀拉索走向阳光⏎呀拉索走进雪山⏎呀拉索走向阳光","语料库",""
"茉莉花开","","李玲玉","又到了一次唤醒的时候⏎把沉重统统抛闪在梦中⏎一缕清风过 摇曳着花香浓⏎模糊了离别淡淡的哀愁⏎待过了岁月渐老的时刻⏎我忍不住又翻阅旧相册⏎曾经拥有的 如今失去的⏎伴随花飞花灭心头过⏎茉莉花开出凝重的洁白⏎仿佛在阐述心中的无奈⏎人生啊如梦如幻如痴如醉到头来⏎几回相遇几回真爱⏎茉莉花开出庄重的洁白⏎拳拳相伴依偎在我胸怀⏎每一次日出日落潮起潮落都感慨⏎是谁错过结局忘了等待⏎转眼是青春逝去的时候⏎埋葬不住似水年华情愫⏎花开留不住 花谢难觅处⏎倒不如在盛开时干枯⏎茉莉花开出凝重的洁白⏎仿佛在阐述心中的无奈⏎人生啊如梦如幻如痴如醉到头来⏎几回相遇几回真爱⏎茉莉花开出庄重的洁白⏎拳拳相伴依偎在我胸怀⏎每一次日出日落潮起潮落都感慨⏎是谁错过结局忘了等待⏎茉莉花开出凝重的洁白⏎仿佛在阐述心中的无奈⏎人生啊如梦如幻如痴如醉到头来⏎几回相遇几回真爱⏎茉莉花开出庄重的洁白⏎拳拳相伴依偎在我胸怀⏎每一次日出日落潮起潮落都感慨⏎是谁错过结局忘了等待","语料库",""
"远空的呼唤","","陈明","远空的呼唤⏎月出来亮汪汪亮汪 汪⏎想起我的阿哥唉 在 深 山⏎房门洞开（房门洞开）⏎窗户未关（窗户未关）⏎守候的人独自泪流涟涟⏎星光点点（星光点点）⏎烛光摇曳（烛光摇曳）⏎谁在今夜辗转无法成眠⏎等待着远空的呼唤⏎远方的人他依旧没变⏎心海中隐约的震憾⏎他已在呼应我的思念⏎心扉敞开（心扉敞开）⏎夜风扑面（夜风扑面）⏎日记写到 一半⏎流萤飞悬（流萤飞悬）⏎恍如从前（恍如从前）⏎他时隐时现⏎站在我的面前⏎（他爱　他爱着你）⏎想起我的阿哥唉 在 深 山⏎哦...","语料库",""
"云南味道","","侃侃","我家住在彩云上⏎野草青山花香⏎一曲山歌悠悠唱⏎马铃叮咚响⏎家乡的味道⏎就像清风过山梁⏎十里飘芬芳⏎美丽的阿妈酿新酒⏎醉了童话醉火塘⏎一条小巷悠悠长⏎炊烟伴夕阳⏎梦中的味道⏎就像那根红丝线⏎缠绕在心上⏎风吹梅子香⏎云朵不流浪⏎远方的阿哥想家了⏎看看弯月亮⏎风吹梅子香⏎云朵不流浪⏎远方的阿哥想家了⏎看看弯月亮⏎门前的小河静静淌⏎归路在梦乡⏎我家住在彩云上⏎野草青山花香⏎一曲山歌悠悠唱⏎马铃叮咚响⏎家乡的味道⏎就像清风过山梁⏎十里飘芬芳⏎风吹梅子香⏎云朵不流浪⏎远方的阿哥想家了⏎看看弯月亮⏎风吹梅子香⏎云朵不流浪⏎远方的阿哥想家了⏎看看弯月亮⏎门前的小河静静淌⏎归路在梦乡⏎门前的小河静静淌⏎归路在梦乡","语料库",""
"小背篓","","侃侃","小背篓晃悠悠⏎笑声中妈妈把我背下了吊脚楼⏎头一回幽幽深山中尝呀野果哟⏎头一回清清溪水边洗呀小手哟⏎头一回赶场逛了山里的大世界⏎头一回下到河滩里我看了赛龙舟⏎哟啊啊--哟啊啊⏎童年的岁月难忘妈妈的小背篓⏎小背篓圆溜溜⏎歌声中妈妈把我背下了吊脚楼⏎多少次外婆家里哟烧呀糍粑哟⏎多少次听唱山歌哟在呀桥头哟⏎多少次睡在背篓里尿湿了妈妈的背⏎多少次爬出背篓来我光着脚丫走⏎哟啊啊--哟啊啊⏎童年的岁月难忘妈妈的小背篓⏎多少欢乐多少爱⏎多少思念多少情⏎妈妈那回头的笑脸至今甜在我心头⏎甜在我心头⏎啊--啊--啊","语料库",""
"粉耗呆","","芭比","阿哥阿加你嘛一起靠过来⏎到底要首的故事转得很精彩⏎曾经有个男孩看来粉耗呆⏎他看上地球最最美丽的女孩⏎男孩女孩还有固执娇纵的小孩⏎路旁招牌一面一面静静亮起来⏎玫瑰抓住音讯也会寂寞又难挨⏎何不跟着人潮走出来⏎憨哥哥不要挤过来⏎小妹请你让开⏎陌名其秒的说byebye⏎还叫我别见外⏎鲁啦~~憨哥看着不免口水流出来⏎但等着叫人不必再兜着 鲁啦~~⏎受伤想着会有不停地下来⏎是吃着笑着这种表情粉耗呆⏎男孩女孩还有固执娇纵的小孩⏎路旁招牌一面一面静静亮起来⏎玫瑰抓住音讯也会寂寞又难挨⏎何不跟着人潮走出来⏎憨哥哥不要挤过来⏎小妹请你让开⏎陌名其秒的说byebye⏎还叫我别见外⏎鲁啦~~憨哥看着不免口水流出来⏎但等着叫人不必再兜着 鲁啦~~⏎受伤想着会有不停地下来⏎是吃着笑着这种表情粉耗呆⏎鲁啦~~憨哥看着不免口水流出来⏎但等着叫人不必再兜着 鲁啦~~⏎受伤想着会有不停地下来⏎是吃着笑着这种表情粉耗呆⏎阿哥阿加你嘛一起靠过来⏎到底要首的故事转得很精彩⏎曾经有个男孩看来粉耗呆⏎他看上地球最最美丽的女孩","语料库",""
"家在东北","","庞龙","嘿 嘿 嘿 嘿 哟⏎我的家在东北松花江上啊⏎那里有满山遍野大豆高粱⏎在那青山绿水旁⏎门前两棵大白杨⏎齐整整的篱笆院⏎一间小草房啊⏎哎…哟⏎我爸爸有事没事总想喝点酒⏎就算是没有菜那也得喝二两⏎大碗茶大碗的酒左邻右舍在两旁⏎五魁首六六六笑声满堂啊⏎哎…哟⏎我妈妈从小嗓门就亮啊⏎每天她唱着山歌去学堂⏎直唱得老大爷放下了他的大烟袋⏎直唱得小伙子更加思念他姑娘⏎直唱得老大娘放下针线听一段⏎直唱得大姑娘眼泪汪汪啊⏎忘记了洗衣裳啊⏎哎…哟⏎我妈妈从小嗓门就亮啊⏎每天她唱着山歌去学堂⏎直唱得老大爷放下了他的大烟袋⏎直唱得小伙子更加思念他姑娘⏎直唱得老大娘放下针线听一段⏎直唱得大姑娘眼泪汪汪啊⏎忘记了洗衣裳啊⏎哎…⏎我的家在东北⏎我的家在东北⏎我的家在东北松花江上啊⏎那里有满山遍野大豆高粱⏎在那青山绿水旁⏎门前两棵大白杨⏎齐整整的篱笆院⏎一间小草房啊⏎哎…哟⏎我的家在东北","语料库",""
"民歌","","鞠起","创作于Amherst，MA，USA⏎一月里 里来嘛⏎冰雪融 春江水暖水匆匆⏎二月里 里来嘛⏎落雨水 忙披蓑衣去播种⏎三月里 里来嘛⏎桃花开 花落水井映面红⏎四月里 里来嘛⏎天晴朗 谁家女子好歌唱⏎五月里 里来嘛⏎造新房 谁家男子做新郎⏎六月里 里来嘛⏎雨茫茫 江中筏子排成行⏎七月里 里来嘛⏎山悠悠 路旁芭蕉遮日头⏎八月里 里来嘛⏎月儿亮 离人心头费思量⏎九月里 里来嘛⏎凉风起 朝结露水晚结霜⏎十月里 里来嘛⏎叶儿黄 满山满谷批云裳⏎十一月里 里来嘛⏎叶儿落 鸟兽归山米归仓⏎腊月里 里来嘛⏎落白雪 白了山头又一年","语料库",""
"那就是我","","祖海","我思念故乡的小河⏎还有河边吱吱歌唱的水磨⏎妈妈 如果有一朵浪花向你微笑⏎那就是我 那就是我 那就是我⏎我思念故乡的炊烟⏎还有小路上赶集的牛车⏎妈妈 如果有一支竹笛向你吹响⏎那就是我 那就是我 那就是我⏎我思念故乡的明月⏎还有沙滩上美丽的海螺⏎妈妈 如果有一叶风帆向你使来⏎那就是我 那就是我 那就是我⏎我思念故乡的明月⏎还有青山映在水中的倒影⏎妈妈 如果你听到远方传来的山歌⏎那就是我 那就是我 那就是我","语料库",""
"我发现你越来越美丽","","祖海","我发现你越来越美丽⏎这句话有多少人向我说起⏎当我向远方的朋友描绘你⏎我也是同样的语气⏎啊~~天之南 天之府 海之青⏎一年四季充满春的消息⏎干枝梅 雪莲花 凤尾竹⏎处处都充满着新的生机⏎我愿把家永远安在这里⏎我的心哪里也不去⏎我感觉我越来越爱你⏎这句话有多少人向我说起⏎当我用深情的目光打量你⏎爱河呀流淌在心地⏎啊~~黄河水 长江浪 东流去⏎一年四季都在奔腾不息⏎信天游 东不拉 花儿曲⏎处处都荡漾着爱的旋律","语料库",""
"茉莉花","","赵咏华","我欢乐丢了⏎好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝芽⏎又香又白人人夸⏎让我来将你摘下⏎送给别人家⏎茉莉花呀茉莉花⏎好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝丫⏎又香又白人人夸⏎让我来将你摘下⏎送给别人家⏎茉莉花呀茉莉花⏎好一朵茉莉花啊⏎好一朵茉莉花⏎满园花香香也香不过他⏎侬有心摘一朵戴⏎又怕郎君笑话⏎我有摘一朵戴⏎又怕来年不发芽⏎好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝丫⏎又白又香人人夸⏎让我来将你摘下⏎送给别人家⏎茉莉花呀茉莉花⏎茉莉花呀茉莉花","语料库",""
"啊朋友再见(南斯拉夫民歌)","","刘紫玲","那一天早晨从梦中醒来⏎啊朋友再见吧再见吧再见吧⏎一天早晨从梦中醒来⏎侵略者闯进我家乡⏎啊游击队啊快带我走吧⏎啊朋友再见吧再见吧再见吧⏎游击队啊快带我走吧⏎我实在不能再忍受⏎啊如果我在战斗中牺牲⏎啊朋友再见吧再见吧再见吧⏎如果我在战斗中牺牲⏎你一定把我来埋葬⏎请把我埋在高高的山岗⏎啊朋友再见吧再见吧再见吧⏎把我埋在高高的山岗⏎再插上一朵美丽的花⏎啊每当人们从这里走过⏎啊朋友再见吧再见吧再见吧⏎每当人们从这里走过⏎都说多么美丽的花⏎那一天早晨从梦中醒来⏎啊朋友再见吧再见吧再见吧⏎一天早晨从梦中醒来⏎我即将离开我家乡","语料库",""
"三套车(俄罗斯民歌)","","刘紫玲","冰雪遮盖着伏尔加河⏎冰河上跑着三套车⏎有人在唱着忧郁的歌⏎唱歌的是那赶车的人⏎小伙子你为什么忧愁⏎为什么低着你的头⏎是谁叫你这样的伤心⏎问他的是那乘车的人⏎你看吧这匹可怜的老马⏎它跟我走遍天涯⏎可恨那财主要把他买了去⏎今后苦难再等着它⏎冰雪遮盖着伏尔加河⏎冰河上跑着三套车⏎有人在唱着忧郁的歌⏎唱歌的是那赶车的人⏎小伙子你为什么忧愁⏎为什么低着你的头⏎是谁叫你这样的伤心⏎问他的是那乘车的人⏎你看吧这匹可怜的老马⏎它跟我走遍天涯⏎可恨那财主要把他买了去⏎今后苦难再等着它","语料库",""
"家乡美","","刘紫玲","﻿⏎家乡美 最美是那家乡的水⏎清晨太阳照莲花水中睡⏎金珠银珠一串串哎⏎月儿向湖坠⏎家乡美 最爱是那家乡的水⏎阿哥水边坐琴声柳树醉⏎阿姐阿妹洗衣忙哎⏎笑声多清脆⏎家乡美 家乡美⏎最美是那柔柔的家乡水⏎水边的风儿轻轻吹⏎天空的燕子悠悠的飞⏎远方的游子请你快快回⏎家乡美 最美是那家乡的人⏎天天都唱歌年年都欣慰⏎一方水土一方情哎⏎生在心里的根⏎家乡美 家乡美⏎最美是那柔柔的家乡水⏎水边的风儿轻轻吹⏎天空的燕子悠悠的飞⏎远方的游子请你快快回⏎家乡美 家乡美⏎最美是那柔柔的家乡水⏎水边的风儿轻轻吹⏎天空的燕子悠悠的飞⏎远方的游子请你快快回","语料库",""
"星星素(印度民歌)","","刘紫玲","印尼民歌星星索⏎@@@@@@@@@@@@⏎风儿呀吹动我的船帆⏎船儿呀随风荡漾⏎送我到日夜思念的地方⏎风儿呀吹动我的船帆⏎情郎呀我要和你见面⏎诉说我心中对你的思念⏎当我还没来到你的面前⏎你千万要把我要记在心间⏎要等待着我呀⏎要耐心等着我呀⏎我的心像那黎明的温暖太阳⏎风儿呀吹动我的船帆⏎船儿呀随风荡漾⏎送我到日夜思念的地方⏎风儿呀吹动我的船帆⏎情郎呀我要和你见面⏎诉说我心中对你的思念⏎当我还没来到你的面前⏎你千万要把我要记在心间⏎要等待着我呀⏎要耐心等着我呀⏎我的心像那黎明的温暖太阳⏎呜喂⏎风儿呀吹动我的船帆⏎船儿呀随着微风荡漾⏎送我到日夜思念的地方⏎呜喂⏎风儿呀吹动我的船帆⏎船儿呀随风荡漾⏎送我到日夜思念的地方","语料库",""
"喀秋莎(俄罗斯民歌)","","刘紫玲","正当梨花开遍了天涯⏎河上飘着柔漫的轻纱⏎喀秋莎站在竣峭的岸上⏎歌声好像明媚的春光⏎喀秋莎站在竣峭的岸上⏎歌声好像明媚的春光⏎姑娘唱着美妙的歌曲⏎她在歌唱草原的雄鹰⏎她在歌唱心爱的人儿⏎她还藏着爱人的书信⏎她在歌唱心爱的人儿⏎她还藏着爱人的书信⏎啊这歌声姑娘的歌声⏎跟着光明的太阳飞去吧⏎去向远方边疆的战士⏎把喀秋莎的问候传达⏎去向远方边疆的战士⏎把喀秋莎的问候传达⏎驻守边疆年轻的战士⏎心中怀念遥远的姑娘⏎勇敢战斗保卫祖国⏎喀秋莎爱情永远属于他⏎勇敢战斗保卫祖国⏎喀秋莎爱情永远属于他⏎正当梨花开遍了天涯⏎河上飘着柔漫的轻纱⏎喀秋莎站在竣峭的岸上⏎歌声好像明媚的春光⏎喀秋莎站在竣峭的岸上⏎歌声好像明媚的春光","语料库",""
"山丹丹开花红艳艳","","刘紫玲","一道道的那个山来哟⏎咱们中央红军到陕北⏎一杆杆的那个红旗哟⏎咱们的队伍势力壮⏎千家万户哎咳哎咳哟⏎把门开哎咳哎咳哟⏎快把咱亲人迎进来⏎咿儿呀儿来吧哟⏎热腾腾儿的油糕哎咳哎咳呦⏎摆上桌哎咳哎咳呦⏎滚滚的米酒捧给亲人喝⏎咿儿呀儿来吧呦⏎围定亲人哎嗬哎嗬哟⏎热坑上坐哎嗬哎嗬哟⏎知心的话儿飞出心窝窝咿儿呀儿睐儿哦哟喂⏎满天乌云哎咳哎咳哟⏎风吹散咳哎咳哟⏎毛主席来了晴了天⏎晴呀晴了天⏎千里的那个雷声哟⏎万里的闪⏎咱们革命的力量大发展⏎山丹丹的那个开花哟⏎毛主席领导咱打江山⏎毛主席领导咱打江山","语料库",""
"山茶花","","刘紫玲","山茶花你说他的家⏎开满山茶花⏎每当那春天三月⏎乡野如图画⏎村里姑娘上山采茶⏎歌声荡漾山坡下⏎年十七年纪十八⏎偷偷在说悄悄话⏎羞答答羞答答⏎梦里总是梦见他⏎一朵花他说你美丽⏎就象一朵花⏎他希望总有一天⏎把你摘回家⏎村里姑娘也会羡慕⏎羡慕你象一朵花⏎年十七年纪十八⏎偷偷在说悄悄话⏎羞答答羞答答⏎梦里总是梦见他⏎一朵花但愿你美丽⏎能象一朵花⏎更希望总有那一天⏎跟他转回家⏎村里姑娘出来欢迎⏎欢迎你这一朵花⏎年十七年纪十八⏎偷偷在说悄悄话⏎羞答答羞答答⏎梦里总是梦见他⏎----End----","语料库",""
