"题目","朝代","作者","内容","来源","词牌"
"傻兄宝弟（乌龙院之活宝传奇主题歌 ）","","魏小涵","功夫得靠天天练⏎棍棒刀枪剑⏎打拳练功不偷懒⏎咱们是好青年⏎寻找活宝路漫漫⏎到处是考验⏎穿越艰险排万难⏎没成功绝不返⏎英雄少年莫等闲⏎奇迹在心中划燃⏎打抱不平成习惯⏎历经磨炼志更坚⏎顶天立地行侠仗义乌龙院⏎热血奋斗奔赴断云山⏎不怕围追堵截和大战⏎战胜重重困难任务圆满⏎铁堡征服二齿魔还搞暗恋⏎五老林中情意难两全⏎青春池里猫奴美如仙⏎前进吧让正义永存人间⏎人要有侠肝义胆⏎管它江湖凶险⏎莫要轻易信谗言⏎小心口蜜腹剑⏎品人生五味俱全⏎经得大劫大难⏎人心向善排杂念⏎绝不度日如年⏎英雄少年莫等闲⏎奇迹在心中划燃⏎打抱不平成习惯⏎历经磨炼志更坚⏎顶天立地行侠仗义乌龙院⏎热血奋斗奔赴断云山⏎不怕围追堵截和大战⏎战胜重重困难任务圆满⏎铁堡征服二齿魔还搞暗恋⏎五老林中情意难两全⏎青春池里猫奴美如仙⏎前进吧让正义永存人间","语料库",""
"画江湖之灵主-主题歌_theonestudio","","魏小涵","生死、宿命、亡灵、遗愿⏎契约、力量、使命、无憾⏎魑魅魍魉，染江湖、炁血魂灵⏎爱欲仇愿，化灵主、夺命无尚⏎魔王束首，侍卫我轩，皈依大道⏎凶秽消散，道炁常存⏎虎啸天魂往 龙吟地魄还⏎意象惊凡目 阴阳安自泰⏎荒和奇幸 度人万千⏎直曲乱形骸⏎张机鬼门关 暗箭冥府台⏎大象本无形 蜉蝣岂能撼⏎魂兮归来 凡世间 灵愿深深 缠利害⏎一辞黄泉路 寒山风簌簌⏎夜雨灯前幕 痛饮杯中毒⏎通天凡尘境 道化入龙庭⏎香绝箫声外 赤发惊鸿影⏎劫乱谁堪解 破煞玄明夜⏎英雄怎无用 快斩断愁念⏎江湖恶风雨 命数常难定⏎只剑破残躯 风云卷天命⏎生死、宿命、亡灵、遗愿⏎契约、力量、使命⏎魑魅魍魉，染江湖、炁血魂灵⏎爱欲仇愿，化灵主、夺命无尚⏎魔王束首，侍卫我轩，皈依大道⏎凶秽消散，道炁常存⏎虎啸天魂往 龙吟地魄还⏎意象惊凡目 阴阳安自泰⏎荒和奇幸 度人万千⏎直曲乱形骸⏎张机鬼门关 暗箭冥府台⏎大象本无形 蜉蝣岂能撼⏎魂兮归来 凡世间 灵愿深深 缠利害⏎一辞黄泉路 寒山风簌簌⏎夜雨灯前幕 痛饮杯中毒⏎通天凡尘境 道化入龙庭⏎香绝箫声外 赤发惊鸿影⏎劫乱谁堪解 破煞玄明夜⏎英雄怎无用 快斩断愁念⏎江湖恶风雨 命数常难定⏎只剑破残躯 风云卷天命","语料库",""
"爱情电影","","许茹芸","（许）是虚构的电影  却看到泪翻滚⏎如果爱不那么深结局是不是就不会伤人⏎（熊）在别人的剧本演自己的缘份⏎如果爱要我牺牲 我不怕梦里沉沦或变笨⏎（许）换成我在爱情的角色里⏎再孤单再多馀我也不会忘记入戏⏎（熊）换我在曲折的世界里再空虚再别离⏎不到落幕不会离去⏎（合）爱上你天天天天思念你⏎忘忘忘忘自己再不要谁和我对戏⏎爱若让人患上记忆⏎只因此生此景有你⏎（许）是虚构的电影  却看到泪翻滚⏎如果爱不那么深结局是不是就不会伤人⏎（熊）在别人的剧本演自己的缘份⏎如果爱要我牺牲 我不怕梦里沉沦或变笨⏎（许）换成我在爱情的角色里⏎再孤单再多馀我也不会忘记入戏⏎（熊）换我在曲折的世界里再空虚再别离⏎不到落幕不会离去⏎（合）爱上你天天天天思念你⏎忘忘忘忘自己再不要谁和我对戏⏎爱若让人患上记忆⏎只因此生此景有你⏎（许）换成我在爱情的角色里⏎再孤单再多馀我也不会忘记入戏⏎（熊）换我在曲折的世界里再空虚再别离⏎不到落幕不会离去⏎（合）爱上你天天天天思念你⏎忘忘忘忘自己再不要谁和我对戏⏎爱若让人患上记忆⏎只因此生此景有你⏎只因此情此时爱你","语料库",""
"游戏","","张信哲","你总是若有似无面对我　一点一滴试探我的心⏎我也若无其事地回应你　偷偷陪着你⏎爱还不明确　让人觉得危险⏎我宁愿有一点虚伪　就算思念也不要你发现⏎游戏　在我们之间　让爱的感觉　忽隐又忽现⏎游戏　在我们心中　谁也不必去说⏎在极端无聊的午后　一颗心蠢蠢欲动⏎有时侯我总是忍不住嘲笑自己⏎却仍贪恋这滋味⏎爱还不明确　让人觉得危险⏎我宁愿有一点虚伪　就算思念也不要你发现⏎游戏　在我们之间　让爱的感觉　忽隐又忽现⏎游戏　在我们心中　谁也不必去说⏎爱还不明确　让人觉得危险⏎我宁愿有一点虚伪　就算思念也不要你发现⏎游戏　在我们之间　让爱的感觉　忽隐又忽现⏎游戏　在我们心中　谁也不必去说⏎游戏　在我们之间　让爱的感觉　忽隐又忽现⏎游戏　在我们心中　谁也不必去说","语料库",""
"一场游戏一场梦","","雨天","不要谈什么分离⏎我不会因为这样而哭泣⏎那只是昨夜的一场梦而已⏎不要说愿不愿意⏎我不会因为这样而在意⏎那只是昨夜的一场游戏⏎那只是一场游戏一场梦⏎虽然你影子还出现我眼里⏎在我的歌声中早已没有你⏎那只是一场游戏一场梦⏎不要把残缺的爱留在这里⏎在两个人的世界里不该有你⏎哦 为什么道别离⏎又说什么在一起⏎如今虽然没有你⏎我还是我自己⏎说什么此情永不渝⏎说什么我爱你⏎如今依然没有你⏎我还是我自己⏎那只是一场游戏一场梦⏎虽然你影子还出现我眼里⏎在我的歌声中早已没有你⏎那只是一场游戏一场梦⏎不要把残缺的爱留在这里⏎在两个人的世界里不该有你⏎哦为什么道别离⏎又说什么在一起⏎如今虽然没有你⏎我还是我自己⏎说什么此情永不渝⏎说什么我爱你⏎如今依然没有你⏎我还是我自己⏎为什么道别离⏎又说什么在一起⏎如今虽然没有你⏎我还是我自己⏎说什么此情永不渝⏎说什么我爱你⏎如今依然没有你⏎我还是我自己","语料库",""
"厌了玩游戏","","林子祥","厌了玩游戏⏎不要拍卖性感⏎刻意半露似火肤肌　请收起⏎若你做傻事　我不想再玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离⏎卖弄那演技⏎其实人幼稚时⏎便爱若即若离　玩弄那演技⏎厌了玩游戏　厌了玩游戏⏎厌了玩游戏　厌了玩游戏⏎不要作状痛苦⏎刻意制造那点悲伤　请收起⏎为我渐明白　你天生爱玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离　卖弄那演技⏎其实人幼稚时　便爱若即若离⏎玩弄那演技　花心机⏎天天赶制那份困惑滋味⏎多不羁　真的讨厌这份试验滋味⏎厌了玩游戏⏎厌了玩游戏⏎厌了玩游戏⏎厌了玩游戏⏎不要拍卖性感⏎刻意半露似火肤肌　谁收起⏎若你做傻事　我不想再玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离⏎卖弄那演技⏎其实人幼稚时⏎便爱若即若离　玩弄那演技⏎厌了玩游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了玩游戏⏎林子祥⏎不要拍卖性感⏎刻意半露似火肤肌　请收起⏎若你做傻事　我不想再玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离⏎卖弄那演技⏎其实人幼稚时⏎便爱若即若离　玩弄那演技⏎厌了玩游戏　厌了玩游戏⏎厌了玩游戏　厌了玩游戏⏎不要作状痛苦⏎刻意制造那点悲伤　请收起⏎为我渐明白　你天生爱玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离　卖弄那演技⏎其实人幼稚时　便爱若即若离⏎玩弄那演技　花心机⏎天天赶制那份困惑滋味⏎多不羁　真的讨厌这份试验滋味⏎厌了玩游戏⏎厌了玩游戏⏎厌了玩游戏⏎厌了玩游戏⏎不要拍卖性感⏎刻意半露似火肤肌　谁收起⏎若你做傻事　我不想再玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离⏎卖弄那演技⏎其实人幼稚时⏎便爱若即若离　玩弄那演技⏎厌了玩游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了玩游戏⏎林子祥⏎不要拍卖性感⏎刻意半露似火肤肌　请收起⏎若你做傻事　我不想再玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离⏎卖弄那演技⏎其实人幼稚时⏎便爱若即若离　玩弄那演技⏎厌了玩游戏　厌了玩游戏⏎厌了玩游戏　厌了玩游戏⏎不要作状痛苦⏎刻意制造那点悲伤　请收起⏎为我渐明白　你天生爱玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离　卖弄那演技⏎其实人幼稚时　便爱若即若离⏎玩弄那演技　花心机⏎天天赶制那份困惑滋味⏎多不羁　真的讨厌这份试验滋味⏎厌了玩游戏⏎厌了玩游戏⏎厌了玩游戏⏎厌了玩游戏⏎不要拍卖性感⏎刻意半露似火肤肌　谁收起⏎若你做傻事　我不想再玩⏎那些花猫与老鼠的把戏⏎无谓常戏弄人⏎任意若即若离⏎卖弄那演技⏎其实人幼稚时⏎便爱若即若离　玩弄那演技⏎厌了玩游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏⏎厌了游戏　厌了玩游戏","语料库",""
"谁为你(无线电视剧《当代男儿》插曲)","","林子祥","路途远 浪涛高 任何苦 因没法难倒⏎向前走 绝处定有路 人生充满着探讨⏎任谁跌 任谁倒 地球一样有明早⏎你和他亦有乐与怒 谁的心里没控诉⏎美梦谁为你来铺 恶梦谁为你来补⏎千句万句怎样好 仍是要做⏎荆棘满山像屠刀 我要踏平我每步⏎挑战是嗜好⏎莫来说 为谁好 问良心 只会为你们好⏎美梦谁为你来铺 恶梦谁为你来补⏎千句万句怎样好 仍是要做⏎荆棘满山像屠刀 我要踏平我每步⏎挑战是嗜好⏎莫来说 为谁好 问良心 只会为你们好","语料库",""
"胜败之间(无线电视剧《成功路上》主题曲)","","林子祥","曾经试过经几多波折追近心中冀望⏎谁知道了终点的一刹没法赶得上⏎没法将所想 指给你看⏎成功永远在对岸⏎像要得到的偏失去了⏎难撕破挫败的网⏎而今方知许多的境况⏎不似我的冀望⏎何必勉强 必须可得到⏎就当输一仗⏎为了所想的 始终奋斗⏎人生已算是这样⏎若要很清楚 得失计算⏎谁都有欠下的账⏎其实胜败起跌同样也是极寻常⏎看清高低功过还是要再向前望⏎为了所想的 始终奋斗⏎人生已算是这样⏎若要很清楚 得失计算⏎谁都有欠下的账⏎其实胜败起跌同样也是极寻常⏎看清高低功过还是要再向前望⏎还需再要孤单的经过 几个凄清晚上⏎才终于一天 可以打胜为理想的仗⏎但我很清楚 风风雨雨⏎人只有靠着冀望⏎就算天一生 转转折折⏎难保证结局欢畅⏎其实胜败 起跌 同样也是极寻常⏎看清高低 功过 还是要再向前望","语料库",""
"故园风雪后(电影《今夜星光灿烂》插曲)","","林子祥","重返 这校园⏎疲倦眼里 更感疲倦⏎想起我 与你在雨天⏎结伴行 寒日仍是暖⏎红砖这校园⏎回望四处  满心凌乱⏎多感慨那美梦太短⏎破灭时 从未能预算⏎故园风雪后⏎这天我孤身又再走⏎这道墙 这山丘⏎与当天的所有⏎难免 已变陈旧⏎故园风雪后⏎我的爱 一一被带走⏎再回头 你的手⏎已经不可拥有⏎再见 青春时候⏎黄昏 渗着愁⏎谁在这里 说爱不残旧⏎秋冬里 我暖着你手⏎雪上行 行动如木偶⏎故园风雪后⏎这天我孤身又再走⏎这道墙 这山丘⏎与当天的所有⏎难免 已变陈旧⏎故园风雪后⏎我的爱 一一被带走⏎再回头 你的手⏎已经不可拥有⏎再见 青春时候","语料库",""
"一个人(洗冤录主题曲)","","陈奕迅","单身一个我昂然独行⏎望向天际拥抱星月吻⏎竟也不孤单⏎作伴有我梦我影我身⏎自由自在人⏎前路是命运与缘份⏎用我一阙歌 一个心⏎来为我未来一一探问⏎问你几次冤 多少爱⏎才在一生永远铸下印⏎长为我透骨透肉透深心⏎单身一个我昂然独行⏎望向天际拥抱星月吻⏎竟也不孤单⏎作伴有我梦我影我身⏎自由自在人⏎前路是命运与缘份⏎用我一阙歌 一个心⏎来为我未来一一探问⏎问你几次冤 多少爱⏎才在一生永远铸下印⏎长为我透骨透肉透深心⏎是否愿意今生⏎陪我一阵⏎横竖你也是得一个人⏎得一个人⏎竟也不孤单⏎作伴有我梦我影我身⏎沐浴雷电⏎自由自在人⏎前路是命运与缘份⏎用我一阙歌 一个心⏎来为我未来一一探问⏎问你几次冤 多少爱⏎才在一生永远铸下印⏎长为我透骨透肉透深心⏎用我一阙歌 一个心⏎来为我未来一一探问⏎问你几次冤 多少爱⏎才在一生永远铸下印⏎长为我透骨透肉透深心","语料库",""
"超人的主题曲_屎捞人(with梁汉文)","","陈奕迅","银河唯一的秘密，天际最强人物。⏎正气朋友，性格忠实，英勇未变质。⏎世界第一，打怪物，将恶人重罚。⏎厌恶邪恶，哪怕冲突，邪恶马上消失。⏎护卫人类，挽救地球，看守这宇宙。⏎这进行曲一高奏，妖怪便逃走。⏎奴隶兽，陈奕迅，东一只，西一只，⏎东一脚，西一脚，给批斗，⏎抱着头退后，十秒便失手。⏎银河唯一的秘密，天际最强人物。⏎正气朋友，性格忠实，英勇未变质。⏎世界第一，打怪物，将恶人重罚。⏎厌恶邪恶，哪怕冲突，邪恶马上消失。⏎护卫人类，挽救地球，看守这宇宙。⏎这进行曲一高奏，妖怪便逃走。⏎奴隶兽，陈奕迅，东一只，西一只，⏎东一脚，西一脚，给批斗，⏎抱着头退后，十秒便失手。⏎(梁)屎，我系一督屎，命比蚁便宜。⏎你坐Benz，我挖鼻屎，自知死也再难移。⏎(陈)屎，我系一督屎，自出世开始，⏎你吃香蕉，我食臭屎，命中早注已难移。⏎(合)长路，孤单路，永不归路。⏎问你可知道，误解多，侮辱更多。⏎低，我在最低底，命比撮烂泥。⏎你踢我一脚，却闹我妈，烂屎不准向上爬。⏎屎，我系一督屎， 花我愿化花香。⏎屎，我地一堆屎。","语料库",""
"超人的主题曲","","陈奕迅","银河唯一的秘密天际最强人物⏎正气朋友性格忠实英勇未变质⏎世界第一打怪物将恶人重罚⏎厌恶邪恶哪怕冲突邪恶马上消失⏎护卫人类挽救地球看守这宇宙⏎这进行曲一高奏妖怪便逃走～⏎奴隶兽奴隶兽⏎东一只西一只东一脚西一脚⏎给批斗抱着头退后⏎十秒便失手⏎银河唯一的秘密天际最强人物⏎正气朋友性格忠实英勇未变质⏎世界第一打怪物将恶人重罚⏎厌恶邪恶 哪怕冲突 邪恶马上消失⏎护卫人类挽救地球看守这宇宙⏎这进行曲一高奏妖怪便逃走～⏎奴隶兽奴隶兽⏎东一只西一只东一脚西一脚⏎给批斗抱着头退后⏎十秒便失手⏎护卫人类挽救地球看守这宇宙⏎这进行曲一高奏妖怪便逃走～⏎奴隶兽奴隶兽⏎东一只西一只东一脚 西一脚⏎给批斗抱着头退后⏎十秒便失手","语料库",""
"始终我系我(广播剧鹿鼎记主题曲)","","陈奕迅","会翻转世代心气傲⏎谁及我将百官也整古戏弄⏎试问谁能敌我⏎笑笑 往事不再重要⏎今日我有幸作主角⏎笑笑 我略施妙计就令你出烟喷火⏎*这世界笑我是傻⏎想知我心中庆贺⏎我阿爷未及我清楚更清楚⏎跌跌碰碰我扮傻⏎天帮我欢呼唱和⏎我要玩世但却始终我系我⏎但却始终我系我⏎*撑我腰⏎有当今圣上想管我⏎我七位太座英雄难敌过⏎笑笑⏎有鸿福照亮我挥袖里恶运已经过⏎笑笑⏎似是天意让我要去找心中爱甚多⏎*这世界笑我是傻⏎想知我心中庆贺⏎我阿爷未及我清楚更清楚⏎跌跌碰碰我扮傻⏎天帮我欢呼唱和⏎我要玩世但却始终我系我⏎对或错⏎但却始终我系我⏎*这世界笑我是傻⏎想知我心中庆贺⏎我阿爷未及我清楚更清楚⏎跌跌碰碰我扮傻⏎天帮我欢呼唱和⏎我要玩世但却始终我系我⏎对或错⏎但却始终我系我⏎*这世界笑我是傻⏎想知我心中庆贺⏎我阿爷未及我清楚更清楚⏎跌跌碰碰我扮傻⏎天帮我欢呼唱和⏎我要玩世但却始终我系我⏎对或错⏎但却始终我系我","语料库",""
